Predicted,9.34E+017,influxweb,"RT @miva: How Miva Client, .@PlantTherapy, Achieved Dramatic Results by Adding #ApplePay https://t.co/O38azBWIX6",Positive,0.3415513294,0.3266361623,0.3318125083,0
Predicted,9.34E+017,JumpingJeff63,RT @iBeckTech: My mom woke up to some charges on her credit card that she did not make. I suspect someone got ahold of her card because of_,Positive,0.3444086706,0.3271934119,0.3283979175,0
Predicted,9.33E+017,JumpingJeff63,RT @BillsGirlGina: @RalphsGrocery Ive shopped in your stores for more than 20 years. But Im going to have to start shopping at @StaterBro_,Positive,0.3502753791,0.3217236781,0.3280009428,0
Predicted,9.33E+017,ChChable,"RT @ThomasVidal64: @_nickhola_ @CreditMutuel @LyfPay Juste #ApplePay, tout simplement?",Neutral,0.3206413214,0.3377512591,0.3416074194,0
Predicted,9.33E+017,ThomasVidal64,"@_nickhola_ @CreditMutuel @LyfPay Juste #ApplePay, tout simplement?",Neutral,0.3217152686,0.3367093294,0.341575402,2
Predicted,9.33E+017,howardlake,RT @stiel: You can now donate on JustGiving with #ApplePay https://t.co/5Jlcd6ZPyp,Positive,0.3663965071,0.3127721273,0.3208313656,0
Predicted,9.33E+017,RowanChris,RT @tpfv23: Just had to leave Σ218 of booze in my trolley because @Tesco don't take #ApplePay over Σ30. Naive #retailing https://t.co/WcXxF_,Neutral,0.3333092189,0.3312718802,0.3354189009,0
Predicted,9.33E+017,RowanChris,RT @tonybalmforth: Dear @tesco - why do you seem to impose a completely unnecessary Σ30 limit on ApplePay transactions? Nobody else that I_,Neutral,0.3326347663,0.331521734,0.3358434997,0
Predicted,9.33E+017,ChChable,RT @nordmaler: @n26 But friend needs #applepay in #germany __,Neutral,0.3315794668,0.3341183232,0.3343022101,0
Predicted,9.33E+017,ChChable,RT @Savvy__Investor: Apple Inc. (NASDAQ $AAPL) Strikes Significant Apple Pay Deal With French_ https://t.co/ne5RiwmZUQ #Technology #ApplePa_,Neutral,0.3307255858,0.3323166837,0.3369577305,0
Predicted,9.33E+017,ChChable,RT @NickCCal: I used Apple Pay from my iPhone on Best Buys website. It worked so so well. I wish everywhere used #ApplePay,Positive,0.3399338139,0.3304371772,0.3296290089,0
Predicted,9.33E+017,nordmaler,@n26 But friend needs #applepay in #germany __,Positive,0.3355049501,0.3321560381,0.3323390118,0
Predicted,9.33E+017,NickCCal,I used Apple Pay from my iPhone on Best Buys website. It worked so so well. I wish everywhere used #ApplePay,Positive,0.3424349011,0.3292344253,0.3283306737,0
Predicted,9.33E+017,Savvy__Investor,Apple Inc. (NASDAQ $AAPL) Strikes Significant Apple Pay Deal With French_ https://t.co/ne5RiwmZUQ #Technology_ https://t.co/HtdOVUcQsk,Neutral,0.3344033986,0.3299347098,0.3356618916,1
Predicted,9.33E+017,TechGuyBert,RT @LifeHacksIRL: Apple Watch Tips &amp; Tricks! watchOS 4 Edition! https://t.co/XaqHjiexC9 #AppleWatch #AppleWatchSeries3 #applepay #wearables,Neutral,0.3305358143,0.332749919,0.3367142667,0
Predicted,9.33E+017,LifeHacksIRL,Apple Watch Tips &amp; Tricks! watchOS 4 Edition! https://t.co/XaqHjiexC9 #AppleWatch #AppleWatchSeries3 #applepay #wearables,Neutral,0.3329400783,0.3312405573,0.3358193643,0
Predicted,9.33E+017,dannysullivan,ApplePay is definitely less convenient with FaceID but not too bad overall.,Positive,0.3370911621,0.3325232762,0.3303855617,8
Predicted,9.33E+017,FBBelo,RT @passworksio: #Mobile devices will become the center point of transactions instead of store cashiers. #Retailers should focus on creatin_,Positive,0.3409878759,0.3263618699,0.3326502542,0
Predicted,9.33E+017,NickRobrot,RT @NickRobrot: @PockitUK Is there any chance you will support #ApplePay ?,Positive,0.3375385058,0.3255590022,0.336902492,0
Predicted,9.33E+017,cellpointmobile,"CellPoint Mobile offers ready-built solutions to implement #ApplePay and other APMs quickly, securely and with mini_ https://t.co/UuLoqqgL06",Negative,0.3327141698,0.3354599711,0.3318258591,1
Predicted,9.33E+017,Qvik,RT @PekkaPekkala: You have a website. With a store. Lots of people coming in. Woohoo! But they are not buying! :( Here is a checklist what_,Positive,0.3463775466,0.3237413225,0.3298811308,0
Predicted,9.33E+017,ChChable,RT @claragoldsmith: One more for #ApplePay in France! https://t.co/m5kTiQm8zs,Positive,0.3542883916,0.3190247461,0.3266868623,0
Predicted,9.33E+017,ChChable,RT @stiel: #ApplePay in first deal with major French bank https://t.co/FWorhVelRr,Neutral,0.33433342,0.3196888008,0.3459777792,0
Predicted,9.33E+017,ChChable,"RT @JustTweetJ: After I figured out to the proper steps to use #ApplePay with #FaceID, it is simpler to glance for approval than to use #To_",Positive,0.3413302826,0.3320127471,0.3266569703,0
Predicted,9.33E+017,ChChable,RT @Cognac71: https://t.co/VvY2Dc4UP0 shocking to see how French banking system is so late to adopt new means of payment compared to other_,Positive,0.3465023102,0.326376137,0.3271215528,0
Predicted,9.33E+017,st1cky,"RT @shortmsgs: @CommBank I don't want to be annoying, but can someone there please answer my simple question, now posed repeatedly, as to w_",Positive,0.3477674612,0.3250230866,0.3272094522,0
Predicted,9.33E+017,GameDev31,RT @ZealouSys: #Apple Seeds Fourth Beta of #watchOS 4.2 to #Developers - https://t.co/mtkNjfqDe2 #iosdev #ApplePay https://t.co/xIALrIJLIB,Neutral,0.3276005706,0.3330963566,0.3393030728,0
Predicted,9.33E+017,ZealouSys,#Apple Seeds Fourth Beta of #watchOS 4.2 to #Developers - https://t.co/mtkNjfqDe2 #iosdev #ApplePay https://t.co/xIALrIJLIB,Neutral,0.3295769985,0.3315872483,0.3388357532,1
Predicted,9.33E+017,JustTweetJ,"After I figured out to the proper steps to use #ApplePay with #FaceID, it is simpler to glance for approval than to use #TouchID",Positive,0.343784255,0.3310303831,0.3251853619,0
Predicted,9.33E+017,RPOWERPOS,"RT @POSPartnersLLC: @torchystacos Now Accepting, #EMV #ApplePay #AndroidPay @ Preston Location in Dallas. @RPOWERPOS @crstexaspos https://t_",Positive,0.3431018229,0.3274666667,0.3294315104,0
Predicted,9.33E+017,azinisti1981,RT @CraigRyan: The new @BNZ #ApplePay works! Just brought lunch using my watch,Positive,0.3371014429,0.3264344315,0.3364641256,0
Predicted,9.33E+017,24GSMro,"RT @24GSMro: Your phone with personality
Folie Carbon 3M Iphone 5 / 5s / SE
https://t.co/7u9NBxXDh4 / 0728428428
#24gsm #iPhoneSE  #carbon_",Neutral,0.3216953277,0.3385661155,0.3397385568,0
Predicted,9.33E+017,TechGuyBert,RT @LifeHacksIRL: Apple Watch Tips &amp; Tricks! watchOS 4 Edition! https://t.co/XaqHjiexC9 #AppleWatch #AppleWatchSeries3 #applepay #wearables_,Neutral,0.3305358143,0.332749919,0.3367142667,0
Predicted,9.33E+017,LifeHacksIRL,Apple Watch Tips &amp; Tricks! watchOS 4 Edition! https://t.co/XaqHjiexC9 #AppleWatch #AppleWatchSeries3 #applepay #wearables #tech,Neutral,0.3316410759,0.3320552089,0.3363037152,1
Predicted,9.33E+017,stiel,#ApplePay in first deal with major French bank https://t.co/FWorhVelRr,Neutral,0.3392986418,0.3138007697,0.3469005885,0
Predicted,9.33E+017,ChChable,RT @regan_pasko: .@BRPConsulting says #Retail accept #ApplePay more than other mobile payment methods. https://t.co/0QrnlmKxFR,Positive,0.3476442706,0.322557441,0.3297982884,0
Predicted,9.33E+017,iphonegalaxymd,RT @BraveBudgie: Thanks @Wawa for accepting Apple Pay at the pump. Best gas station ever! #ApplePay https://t.co/HSkUEKgPoR,Positive,0.3391284188,0.3273419371,0.3335296441,0
Predicted,9.33E+017,ri_ra_ro,RT @mondopiccolo: When will Swiss Banks realize that the best way to get new customers and differentiate is to forget about #twint and supp_,Positive,0.3425829476,0.3300518024,0.3273652501,0
Predicted,9.33E+017,etesalbur1973,RT @teilweiselustig: If you want #ApplePay in Germany call your bank and ask! As always: New things are slow in Germany. @sparkasse @Deutsc_,Neutral,0.3321753052,0.3288497534,0.3389749413,0
Predicted,9.33E+017,istyleme,"Apple Pay is the easy, secure, and private way to pay on your iPhone and Apple Watch. 
Now you can easily shop at_ https://t.co/nHM2GIOkGF",Positive,0.3527023506,0.3212265942,0.3260710551,1
Predicted,9.33E+017,NFALA1,"RT @goinhouse: Now Hiring: Payments Counsel - ApplePay, payments, credit/debit at Apple (Santa Clara, CA) https://t.co/ztzqMmjOgY #lawyer #_",Neutral,0.3279098406,0.3353742306,0.3367159288,0
Predicted,9.33E+017,goinhouse,"Now Hiring: Payments Counsel - ApplePay, payments, credit/debit at Apple (Santa Clara, CA) https://t.co/ztzqMmjOgY #lawyer #legaljobs",Neutral,0.3294541938,0.3345262705,0.3360195357,0
Predicted,9.33E+017,regan_pasko,.@BRPConsulting says #Retail accept #ApplePay more than other mobile payment methods. https://t.co/0QrnlmKxFR,Positive,0.3539446393,0.3188019646,0.3272533961,0
Predicted,9.33E+017,JumpingJeff63,"RT @drakanzds: Here it comes! #applepay by @bancosantander (@Liberbank poneros las pilas , #gentequeseabrecuentasenotrosbancos)",Negative,0.3256130914,0.3378058963,0.3365810123,0
Predicted,9.33E+017,drakanzds,"Here it comes! #applepay by @bancosantander (@Liberbank poneros las pilas , #gentequeseabrecuentasenotrosbancos)",Negative,0.3271345539,0.3371616394,0.3357038067,0
Predicted,9.32E+017,ArfanHammid,i dunno about you but i get a little boner whenever I use ApplePay,Negative,0.3350881297,0.3357658879,0.3291459824,5
Predicted,9.32E+017,ChChable,RT @DaveTaylor: Use your Apple Watch to pay for things with Apple Pay? Here's how to set it all up on your iPhone: https://t.co/A79pm5J3wv_,Positive,0.3431788598,0.3281853922,0.328635748,0
Predicted,9.32E+017,Bwalker845,"RT @ConnorDonald: Me before working at Apple: technology is corroding the human spirit
Me after working at Apple for a week: if u dont_",Neutral,0.3321089865,0.3298575069,0.3380335067,0
Predicted,9.32E+017,ConnorDonald,"Me before working at Apple: technology is corroding the human spirit
Me after working at Apple for a week: if u_ https://t.co/b3ufdhr199",Neutral,0.3344931682,0.3280906319,0.3374161999,11
Predicted,9.32E+017,DaveTaylor,Use your Apple Watch to pay for things with Apple Pay? Here's how to set it all up on your iPhone: https://t.co/A79pm5J3wv #applepay,Positive,0.3453097182,0.3271130096,0.3275772722,0
Predicted,9.32E+017,NickRobrot,@PockitUK Is there any chance you will support #ApplePay ?,Positive,0.3421065834,0.3221789628,0.3357144538,0
Predicted,9.32E+017,cngoolsby2014,RT @theRealJaneBond: Lol she grabbed it off my desk __ shes SO not dumb. Just happy she cant figure out ApplePay _ https://t.co/kv2nCztMHH,Negative,0.3294181333,0.3379352424,0.3326466243,0
Predicted,9.32E+017,theRealJaneBond,Lol she grabbed it off my desk __ shes SO not dumb. Just happy she cant figure out ApplePay _ https://t.co/kv2nCztMHH,Negative,0.3307394582,0.3375440352,0.3317165066,2
Predicted,9.32E+017,ChChable,RT @cloudn9nee95: Used #ApplePay For the first time today #Amazing,Neutral,0.3352596296,0.3291765228,0.3355638476,0
Predicted,9.32E+017,ishaconde,@JeffreeStar Tried to pay with ApplePay and the order didnt go thru. Had a panic attack and tried again. Got 2 ord_ https://t.co/eOGZovrYs3,Negative,0.3302270139,0.3368399225,0.3329330636,7
Predicted,9.32E+017,cloudn9nee95,Used #ApplePay For the first time today #Amazing,Positive,0.3404291406,0.3258125622,0.3337582972,0
Predicted,9.35E+017,latrobemusic,@ApplePay Apple Pay helps people who are blind or vision impaired,Negative,0.3330599442,0.3349269448,0.332013111,0
Predicted,9.35E+017,ArtworkArmy,@tanya90 Oh dear... youre still behind the times. Try contactless from an #AppleWatch with #ApplePay_ُ__,Negative,0.3257995698,0.3398079254,0.3343925048,0
Predicted,9.35E+017,MobileOnlyBank,"N26 adds Apple Pay support in France, Spain, Italy and Finland https://t.co/xizvPyNVcs #applepay",Positive,0.339245181,0.3300690888,0.3306857302,0
Predicted,9.35E+017,m0b1le0170,"@tim_cook @AmericanExpress #ApplePay #germany #timeTOstart PLEASE TIM #digital #payments with own credit card, not prepaid outside EU cards.",Neutral,0.3262079975,0.3360347469,0.3377572557,0
Predicted,9.35E+017,bhart62,RT @appleinsider: .@Apple highlights #ApplePay charity resources for 'Giving Tuesday' https://t.co/OZ6IP44qer https://t.co/PXlSD48Pto,Positive,0.3426297756,0.3272618966,0.3301083278,0
Predicted,9.35E+017,stemmedglass,@jcrew_help my ApplePay is sending my@order to my old address. I just ordered online 5 minutes ago. Can I change it?,Negative,0.3334542547,0.3342563347,0.3322894106,0
Predicted,9.35E+017,primo4k,.Apple highlights #ApplePay charity resources for 'Giving Tuesday' https://t.co/Mhno5XqmLX https://t.co/agaSMzsijZ,Positive,0.3498223881,0.3233483446,0.3268292673,0
Predicted,9.35E+017,Neel_Lawy,.Apple highlights #ApplePay charity resources for 'Giving Tuesday' https://t.co/KwiZg46jka https://t.co/kQoMaBmlJv,Positive,0.3498223881,0.3233483446,0.3268292673,0
Predicted,9.35E+017,z4mp1,appleinsider: .Apple highlights #ApplePay charity resources for 'Giving Tuesday' https://t.co/MMloN527Rd https://t.co/vCwmw3nKY8,Positive,0.3457862623,0.3255418094,0.3286719283,0
Predicted,9.35E+017,mdaj2071,@AsdaServiceTeam @asda when will your stores accept ApplePay above Σ30 contactless limit?,Positive,0.3358676767,0.3311560644,0.3329762589,0
Predicted,9.35E+017,GregAbat,Kudos to @express and their app for supporting #applepay super easy checkout #CyberMonday2017,Negative,0.3310034562,0.3382504948,0.330746049,0
Predicted,9.35E+017,Rebus0906,Maybe the new Board(s) of the Big 4 (after existing flee or suffer from memory loss) will be more friendly towards ApplePay.,Neutral,0.3314455917,0.3297719418,0.3387824664,0
Predicted,9.35E+017,mackrauss,Hey @CapitalOneCA I was a good consumer this year! Will I get ApplePay for Christmas __?,Positive,0.3361297882,0.3351684926,0.3287017192,1
Predicted,9.35E+017,Joshua_Roberts_,"Of course, this is not news.

You have been listening to me bitch about all this since late 2015. About how we fail_ https://t.co/t9I3TDxwC7",Positive,0.3369074593,0.3350294886,0.3280630521,0
Predicted,9.35E+017,obsoletegenius,"@TechExpertAdmin Apart from ApplePay, business intros, up selling accessories and having to be all TGIFridays about_ https://t.co/OPEKWWrBLJ",Negative,0.3258290889,0.3394481604,0.3347227507,1
Predicted,9.35E+017,rwbaker,Apples repair website doesnt accept ApplePay. If ever there was a place to add it...,Positive,0.3410612502,0.3287257424,0.3302130074,0
Predicted,9.35E+017,zerogspot,#shoppingschmovies  Applepay it Forward,Negative,0.3357432108,0.3383107939,0.3259459953,0
Predicted,9.35E+017,zer0sumGames,ApplePay is great and its nice to see so many shops using it. Credit cards are so last millennium,Positive,0.3391492366,0.3354857876,0.3253649758,0
Predicted,9.35E+017,lenadelgado_,I love ApplePay,Negative,0.339740714,0.3398265145,0.3204327716,0
Predicted,9.35E+017,mattmolby,"@StansDonutsCHI I almost missed out on a half dozen at Oakbrook because you guys dont take #ApplePay yet. Luckily,_ https://t.co/miY9oF9QYq",Neutral,0.3345450164,0.33019166,0.3352633236,0
Predicted,9.35E+017,iBeckTech,"By the way, happy #CyberMonday. Like with #BlackFriday, I would recommend everyone pay with  Pay and any other_ https://t.co/jrY8WoRqyH",Neutral,0.3334765769,0.3306201616,0.3359032615,1
Predicted,9.35E+017,iBeckTech,Canceled and re-ordered the @garyvee Crushing It book through @Target. Now I have officially gotten my 15 percent_ https://t.co/fyrRW7Jk4G,Positive,0.3368348037,0.333966432,0.3291987643,1
Predicted,9.35E+017,futureplatforms,"For #Christmas 2017, the Smartphone will be at the centre of shopping habits and Apple Pay and Android Pay have an_ https://t.co/VqoXCdmvJ3",Positive,0.3443190386,0.3236262102,0.3320547511,0
Predicted,9.35E+017,spinxter,.@QuikTrip ApplePay has been down for a week.  Any plans to fix it?,Negative,0.3350887138,0.3368738177,0.3280374685,0
Predicted,9.35E+017,ukbusinessbuddy,"37% of mobile payments in the UK are completed in London and the South East every year, are you keeping up? If not_ https://t.co/tQpUdvOkRn",Positive,0.3369703676,0.330074596,0.3329550365,0
Predicted,9.35E+017,cedricbastin,@RevolutApp #AndroidPay and/or #ApplePay before Christmas?,Neutral,0.3317474875,0.3261431757,0.3421093368,1
Predicted,9.35E+017,iLuca90,#ApplePay - Come pagare con Face ID su #iPhoneX - @Apple https://t.co/cQ4zquVxRf,Neutral,0.3304436982,0.3305440864,0.3390122154,1
Predicted,9.35E+017,Sim0ne72,#ApplePay - Come pagare con Face ID su #iPhoneX - Apple https://t.co/UynmEJi6iM via @YouTube,Neutral,0.3330537919,0.3282031123,0.3387430958,0
Predicted,9.35E+017,mynomadicrooms,"RT n26 ""nordmaler Hey there, the enablement of #ApplePay is entirely up to Apple. We'll let you know as soon as we have more information.""",Positive,0.3401442299,0.327363148,0.3324926221,0
Predicted,9.35E+017,n26,"@nordmaler Hey there, the enablement of #ApplePay is entirely up to Apple. We'll let you know as soon as we have more information.",Positive,0.3424653519,0.3259845158,0.3315501323,0
Predicted,9.35E+017,BestHeadhunter,#Natwest say its not our fault? Well whos fault is it then? #applepay nightmare. https://t.co/uOUMfBOjFN,Positive,0.3344966023,0.3338561617,0.3316472361,0
Predicted,9.35E+017,tGheHmaOchSinTe,"people who use ApplePay at the ticket barriers are the real terrorists 

hello Monday",Negative,0.3305408927,0.3384277218,0.3310313854,6
Predicted,9.35E+017,iBeckTech,"Made four  Pay transactions today, which is two away from my record (in a single day) of six. Have to say that it_ https://t.co/GFabpnMDAb",Neutral,0.3329751029,0.3310392671,0.33598563,1
Predicted,9.35E+017,iBeckTech,Sent a @Starbucks gift card to a friend of mine. Did right through the #iMessage Stickers and got to pay with  Pay_ https://t.co/x2cboNt9QQ,Positive,0.3410739263,0.3286330787,0.330292995,2
Predicted,9.35E+017,GuyThompson,In the past 13 months Apple has released 5 new iPhones and several iWatches which can support #ApplePay - available_ https://t.co/JWra8qnpa6,Neutral,0.3344131522,0.3296134606,0.3359733872,7
Predicted,9.35E+017,CorporateV,"@sj26 @pat @Apple @ING @CommBank +3 for @bankaust .. the best values and such great customer service!! Also, ApplePay! ____",Negative,0.3274513721,0.3380526834,0.3344959445,2
Predicted,9.35E+017,Slypenslyde,Also @VuduFans should support use my location only when using the app and ApplePay. Its so damn hard to set this app up!,Negative,0.3317580184,0.3403497581,0.3278922236,0
Predicted,9.35E+017,iBeckTech,"Pre-ordered the new @garyvee book Crushing It on @Target via  Pay. Thanks to the holiday season, I got free ship_ https://t.co/8WkUtMaDnt",Positive,0.3402642089,0.3290347751,0.3307010159,2
Predicted,9.35E+017,mikeack,The ability to use #ApplePay at @7eleven would be an awesome Christmas present.,Positive,0.3378396929,0.3291163024,0.3330440047,0
Predicted,9.35E+017,TheOpalUser,"@hugobrown @CubicTS @smh As long as this trial goes well (hopefully!), I can see you ditching that Opal card and ju_ https://t.co/f7Oue3Bvgm",Neutral,0.3308914457,0.331991732,0.3371168223,2
Predicted,9.35E+017,BESorenson,Just bought something off of @BHPhotoVideo and I have to say that now that they take #ApplePay its dangerous how f_ https://t.co/zqqeNPlNNX,Positive,0.3408681307,0.3287856058,0.3303462634,1
Predicted,9.35E+017,austfintech,@ANZ_AUs top tech executive has claimed its decision to move ahead of its big four rivals with #ApplePay has led t_ https://t.co/NCBfqfjiwS,Negative,0.3299462794,0.3357780848,0.3342756359,2
Predicted,9.35E+017,trudnai,"Apple Pay is kinda interesting on iPhone X - You hold your device near to the pinpad as usual, then it asks you to_ https://t.co/eFYpuj3yxF",Positive,0.3446951672,0.3241525556,0.3311522772,0
Predicted,9.35E+017,iBeckTech,Watched the @Mastercard MasterPass ad on TV. I dont have a credit card but MasterPass does not interest me at all._ https://t.co/WmsHmzVkR4,Positive,0.3386145049,0.3295735185,0.3318119766,1
Predicted,9.35E+017,XFitManKS,Hey @eBay: why not just use #ApplePay? Feels like @PayPal shouldnt be necessary anymore.,Positive,0.3340133158,0.3329024772,0.333084207,0
Predicted,9.35E+017,iBeckTech,"By the way, happy #CyberWeek! I do plan to make a couple purchases this week, which excites me greatly. My one bit_ https://t.co/GFsM1sLdu6",Neutral,0.3341452372,0.3313811843,0.3344735785,1
Predicted,9.35E+017,Home_Jared,@Westpac you realise how stupid your new TV add is right? If you supported ApplePay people wouldnt need to find an_ https://t.co/gedZzOazYe,Positive,0.3366120737,0.3283503262,0.3350376001,1
Predicted,9.35E+017,jockneycab,Does Cabapp support Applepay?,Positive,0.3360669808,0.3318811217,0.3320518975,0
Predicted,9.35E+017,price_sm,@MCATEER4 @merseyflow 2017.. they could have pay by texting your reg or even a GPS with ApplePay that pops up.. cur_ https://t.co/CJ8fUTTiXc,Positive,0.336174773,0.3288959224,0.3349293046,0
Predicted,9.35E+017,ChChable,"@BusyCityGuy @thomas_buffard @TheNickmaster21 @ScriptOnRoblox Wrong, in France you can use #ApplePay with every NFC_ https://t.co/Mh5UKzp2Vo",Positive,0.3392611926,0.3266220383,0.3341167691,0
Predicted,9.35E+017,CircaII,@SnazzyQ Its ApplePay :/,Negative,0.3331619712,0.3454471867,0.321390842,1
Predicted,9.35E+017,justonceplease,The Apple Online Store doesn't do ApplePay?,Positive,0.3441952244,0.3255170317,0.3302877439,0
Predicted,9.35E+017,yeezynosply,@crackedbackdoor applepay?,Positive,0.3487561849,0.3255430128,0.3257008023,0
Predicted,9.35E+017,Kohls,"@MarkStruczewski Hi Mark, our app is set up for ApplePay as the FAQ states.",Negative,0.3350773317,0.3365819341,0.3283407343,1
Predicted,9.35E+017,RandyPhamiam,"At the gas station, but forgot my wallet. #applepay clutch",Positive,0.3349057503,0.3324536094,0.3326406403,0
Predicted,9.35E+017,Kohls,"@MarkStruczewski Hello Mark, please click here for a helpful FAQ relating to ApplePay in our App.
https://t.co/obrT0lg6oT",Positive,0.3365171599,0.3331624246,0.3303204155,0
Predicted,9.35E+017,realJonnyRocket,Wtf is the point of Apple Pay if it doesnt fucking work? #applepay #lame #notimpressed,Positive,0.3404111522,0.3296991482,0.3298896996,0
Predicted,9.35E+017,tweet4howi,@TommyHilfiger Why would the staff at the Canadian location #748 insist NO #NFC tap with #ApplePay  #AndroidPay or_ https://t.co/B569jGwEVH,Neutral,0.3311822409,0.3315491766,0.3372685825,1
Predicted,9.35E+017,GreenLeefEnt,"https://t.co/jNYynZ9W1v _is now accepting Apple Pay. 
#greenleef #apple #applepay #ipay #organic #eco_ https://t.co/KpTdJs28GA",Positive,0.3343808196,0.3327188869,0.3329002936,0
Predicted,9.35E+017,mjalaliy,@CapitalOne  When will we have #ApplePay support for @costcocanada credit cards?,Positive,0.348255197,0.3236667183,0.3280780847,1
Predicted,9.35E+017,MarkStruczewski,"Thank you, @Kohls, for making it SO easy to make a purchase on your site using #ApplePay on Safari. Is your app set up for ApplePay too?",Positive,0.3401641175,0.3293029953,0.3305328872,1
Predicted,9.35E+017,elegantrose__,Thank God for ApplePay_ُ_ȏ__,Positive,0.3416307043,0.3290979486,0.329271347,0
Predicted,9.35E+017,kevinkeitai,"@foobarsoft @Target The change of sound wasnt Targets doing, @Verifone made the change. You should see the change_ https://t.co/3PpD3ag5y6",Positive,0.3348501911,0.3305728004,0.3345770085,1
Predicted,9.35E+017,jbzksu,@QuikTrip and #ApplePay = snacks for days and empty bank account ____,Neutral,0.3300069557,0.3317592206,0.3382338237,0
Predicted,9.35E+017,carlosrr24,@GGP_Inc you should definitely make a food court mobile app with ordering linked to #ApplePay and add in app tippin_ https://t.co/Pv4svUZmj7,Positive,0.3386344051,0.3281830245,0.3331825705,0
Predicted,9.35E+017,admin_crypto,@crypterium @ICObazaar CRYPTERIUM is a crypto bank that will combine very necessary and promising services  -_ https://t.co/ja5DzVeSGS,Neutral,0.3254171984,0.3234185098,0.3511642918,2
Predicted,9.35E+017,TomTomGrande,"Hello #Applepay @swisscard, goodbye @viseca #viseca_cards",Neutral,0.32765991,0.3360817628,0.3362583273,2
Predicted,9.35E+017,AddictiveColors,"@Apple It would have been the best in all categories ( this is good CRT level of true blacks @dark1x @gofreak_ie ),_ https://t.co/CnC0120Sx5",Negative,0.3327920384,0.3356749762,0.3315329854,0
Predicted,9.35E+017,Worldpay_Global,"Motie Bring, GM UK eCom, discusses the importance of #ApplePay #AnroidPay in the UK. View the full video here:_ https://t.co/dwyXyZLsfb",Neutral,0.3326536726,0.3318841886,0.3354621388,1
Predicted,9.35E+017,clintolawrence,@PaulPitkethly @Westpac Hey @anz_au do you guys want my bussiness it seems @Westpac cant answer my questions about #applepay,Positive,0.3348146512,0.3333923795,0.3317929693,1
Predicted,9.35E+017,noah_campos_,@Starbucks Is there going to be a Starbucks app available in The Netherlands any time soon? Preferably with ApplePa_ https://t.co/DDcF9Cc3b3,Positive,0.3403585896,0.3277845698,0.3318568406,0
Predicted,9.35E+017,Westpac,"@clintolawrence Hi Fierce, we are constantly reviewing our options but we don't have any plans to launch ApplePay right now. ~Steven",Negative,0.3312356606,0.3370591178,0.3317052216,0
Predicted,9.35E+017,clintolawrence,@Westpac Did that update allow Apple Pay or are you still complaining about people wanting a service that you dont_ https://t.co/fPAmHfeQga,Positive,0.3383097302,0.3244647909,0.337225479,2
Predicted,9.35E+017,HEB,"@OnTh3Hous3 Hi, Cordell! We are looking into ApplePay and all innovative ways to better the customer shopping exper_ https://t.co/VHJfOEKZAD",Negative,0.3260820614,0.3391156326,0.3348023059,0
Predicted,9.35E+017,alexesber,ApplePay on web is an amazing experience.  No signing in.  No inputing data.  Just Buy -&gt; Touch -&gt; Done.  It's worth using Safari for.,Negative,0.3262633275,0.3384834032,0.3352532692,1
Predicted,9.35E+017,gonzo2191,"#applepay (@ Chevron in Firebaugh, CA) https://t.co/F2BW5HjqoE",Positive,0.3361327448,0.3318435925,0.3320236627,0
Predicted,9.35E+017,RobertWalter,@Wendys Says the company that one time denied you #applepay at the same time its antique swipe style card readers_ https://t.co/0ANeOGWOX4,Neutral,0.3347816504,0.3294120057,0.3358063439,0
Predicted,9.35E+017,KatherineRBooth,".@RahmEmanuel @ChicagosMayor Dearest Mayor _, I was so pleased to learn that @VentraChicago __ takes ApplePay! So co_ https://t.co/41Ixs5L1I3",Negative,0.3311835371,0.3344585601,0.3343579028,2
Predicted,9.35E+017,iBeckTech,So happy that #Christmas is a month from today! Ive already gotten most of my shopping done and I can confirm that_ https://t.co/M1ce7pjo11,Positive,0.3380791763,0.3277025559,0.3342182678,0
Predicted,9.35E+017,TapDownUnder,"Be more impressive if that plastic card was a @Westpac Card in #ApplePay instead, eh? https://t.co/zB2ctI2WIg",Positive,0.3420395249,0.3246053394,0.3333551357,3
Predicted,9.35E+017,RetepNamtrof,@dudeitsshoe Yep! I use ApplePay whenever I can. Hope it works. I used an X at the store and had zero issues w the_ https://t.co/FLXpwdn5mU,Negative,0.3287174004,0.3404788791,0.3308037205,0
Predicted,9.35E+017,JumpingJeff63,#SmallBussinessSaturday plus #ApplePay is a winning combination at @AceHardware https://t.co/pVwbEf5iM2,Positive,0.3454520988,0.3208190092,0.333728892,0
Predicted,9.35E+017,elevtechlift,@Kanjo The interviewee didn't think much about how #Suica works w/ @Apple #ApplePay &amp; there are mPOS solutions from_ https://t.co/76rYShzxro,Negative,0.3322480424,0.3346268441,0.3331251135,1
Predicted,9.35E+017,MarkStruczewski,So cool. I purchased something today on my #iPhone using #ApplePay. So easy.  _,Positive,0.3418103765,0.3274921437,0.3306974798,0
Predicted,9.35E+017,foobarsoft,@Target CurrentC failed. Do you have a plan on when youll start accepting #ApplePay? Its so much more convenient._ https://t.co/3M2P6jGFEv,Positive,0.3407576258,0.3307923587,0.3284500155,1
Predicted,9.35E+017,nwphotovideo,hey guys! We now accept #applepay! apple @Square #photography #photographer #photoshoot_ https://t.co/IBQsu8MG3p,Negative,0.331887647,0.3354507991,0.3326615539,0
